text,Class
"""RT @rathgamaya: පුක පෙන්නලා ෆොටො ගහන්න බෑ යාලු... කලුයි 😇😇😇😇 https://t.co/uEArkFOpQK""",Neutral
"""@nsadisha අඩො හුත්තො කැරියො සෙවලයො අලහොද්දො වගෙ එවත් දනවා එක නෙවේ ඔවා තමා trending 😂👋""",Neutral
"""@defyixviiithara අපිට කැලි නැ..නේ ඒකයි බං..පුක ලෙලි යන්න හරි ඔහොම ආතල් ගන්නේ...😂🤭""",Neutral
"""පුක නෑ #සාන්ත තමයි අන්තිමට 😅😅😅 https://t.co/cx2LpGVWFh""",Neutral
"""@AmithMalinga @maalupaan එ් උනාට අමිත් මෙතන කැරි වැඩේ කරේ ඔයා. පව් අමිල, කොච්චර බලාපොරොත්තු තියාගෙනද හිටියේ..""",Hatespeech
"""ධීන මුගටි This ඇලෙන උදර අපදන කැරි කිටියෙක්  #Modernතේරවිලි""",Hatespeech
"""RT @nam3chang3d: දැන් පොඩි එවුන් මහ තිත්ත පට්ට කුණුහර්පවලින්නෙ කතා කරන්නේ යකෝ!! මම කටක් ඇරලා පුක කියලා කිව්වෙත් අවුරුදු 21 පැන්නට පස්සෙ 😒 එ…""",Neutral
"""@imNaviya ඇයි පුක නොදී පාඩුවේ ඉදලා අරක කරගන්න අය 😂""",Neutral
"""@ExcuzeMiReturn @Sansajran කැරි කතා කියන්නෙපා ඕයි. මල් වගේ හිත් තැලෙයි""",Hatespeech
"""@Dilan_Perera45 ඔව් බන් හුත්ත මේ ඉංජිනේරු සේවා එකේ පඩත්තර පකෙක්. කියලා ආවේ එලියෙදි අහු උනොත් දෙකට කඩනවා කියලා 😂""",Hatespeech
"""@imNaviya පුක නොදී අරක කරගන්න අය නැද්ද ෆ්‍රෙන්?""",Neutral
"""@IamKalinga තු කැරි පකයා තො""",Hatespeech
"""@MaheshNegombo එව්වා නම් කැරි වැඩ පෙව්වා නම් ගෙදෙට්ට ගීන් දාන්න අපි වගේ 😒""",Hatespeech
"""මම බංගිට බැන්නා හු&amp;%$ බැල්ලි කියලා. ඊට පස්සෙ මතක් උනා ඒකි මගෙ කියලා😂😂😂😂""",Hatespeech
"""@MalindaGMuzic පුක"" කියන්නේ ජෙරියගෙ අනිත් නම""",Neutral
"""RT @rathgamaya: අනේ හුකන්නෝ!!! ක්‍රිකට් ගහනව නම් ක්‍රිකට් ගහන් හිටපල්ලා පුක දීගෙන හැමිනෙන්නේ නැතුව...  තොපේ අම්මගේ රෙද්ද... කලු සල්ලි කිව්ව…""",Hatespeech
"""@TCLSriLanka පුක""",Neutral
"""@MatiBole ඕහ් රියලී 😂 කැරි ඔන් කැරි ඔන් 🤭""",Neutral
"""@Umezhh කැරි ඕන් සන්.....  I mean carry on....😂""",Neutral
"""@itzJambole @Twin_Ayya ඔව් හුත්තෝ කැරි සිද්දිය ඩුප්ලිකේට් එක ගැහුවා විතරයි ටුවීට් එක මිසින් 😂""",Hatespeech
"""RT @CIDDumiya: අපෙ බැල්ලි නැට්ට වනනකොට ඇතිවෙන චාලක ශක්තිය,විද්‍යුත් ශක්තිය බවට පරිවර්තනය කරන්න පුලුවන් ගැජමැටික් එකක් තිබ්බ නම් අපිට ඉන්දි…""",Neutral
"""@NightWingzzz පුක""",Neutral
"""සිරසත් එක්ක ඔය බලු වැඩේ කරනවට වැඩිය හොඳයි වැල්ලට ගිහිල්ලා මරික්කාර්ට පුක දීපන්''-සන්නස්ගල | මාධ https://t.co/r40agGw4zP""",Hatespeech
"""පළමු වර බොටම් පුක https://t.co/AXy9ZWZYOx""",Neutral
"""@maalupaan @MrThila_ පුක පොලවෙ ගහගන්න හිතිල බං තියෙන්නෙ""",Neutral
"""@tikirimaarie @EkaThamaiMeka ඔයා මොන බඩුව ගැහුවාත් ඔච්චර තමා ඉතිං😂""",Neutral
"""RT @Chamalka_N: @DocaAyya ඇමතිකම් ගන්න ඉන්න උන් ඇමතිකම් ගන්නෙ නැතුව පනින උන්ට ඇමතිකම් දීල කට පුක වහන් ඉන්නව වගේ වැඩක් 😂😂""",Neutral
"""@anurada71784529 රැවුල තියෙන පොන්න වඩ කරන උන් එතකොට?""",Hatespeech
"""@indika27 ලෝගුව අස්සෙං පුක පෙනුනද? වලාකුලු අස්සෙං හඳ පේන්නා වාගේ...""",Neutral
"""@indika27 පුක වෙනුවෙන් කෑම...""",Neutral
"""@noodles1191 ඩෙසිකාගෙ බැල්ලි (බංගි) බිත්තර දානවලු""",Neutral
"""පුක පෙන්නලා ෆොටො ගහන්න බෑ යාලු... කලුයි 😇😇😇😇 https://t.co/uEArkFOpQK""",Neutral
"""@lasankaOnline පුක 😂😂""",Neutral
"""@Annnuza හුත්තො ඒක 😂""",Hatespeech
"""@kazZtr_ ඕකම මට උනා එක පාරක් නුවර ගිහින් එද්දි, කැරි කට්ටක් කෑවෙ අන්තිමට 😒""",Hatespeech
"""අපෙන් වාසිම ගන්න අපිව ආස්සරය කරන අය ඉන්නවා.. ඉතින් ඒ කැරියෝ සහ කැරි යුවතියන් ව අපි  ටික දවසකින් හලනවා. මෙන්න ඉන් පස්සේ උන් ස්ටේටස් දානවා.ඉස්සර වගේනෙමෙයි අපි වෙනස් වෙලා කියලා.. යකෝ.. අපිට චර්ම රෝග තියෙනවා..ඒත් ඔඩු දුවන්න කලින් බෙහෙත් ගන්නවා..හරිය..""",Hatespeech
"""තමන්ගෙ කියන උන්ට අපිට වඩා වෙන වෙන දේවල් ලොකු වෙනව කියල දැනෙද්දි, කොහෙවත් ඉන්න උන් ඇවිත් අපේ උන්ට ජනේලෙන් පුක දෙන්න හද්දද්දිනම් පුක මහලා බඩ යන්න බේත් දෙන්න හිතෙනවා 😡""",Hatespeech
"""මේකේ සිරාවට පොන්න වැඩ කරන උන් ටිකකුයි පර වැඩ කරන්න ගෑණු ටිකකුයි ඉන්නවා. 😅 ඒ වැඩ කරන උන් ටික දන්නවා මෙ උන්ට කියන්නේ කියලා. ප්ලීස් එහෙම නම් පුක නෝදී අන්ෆලෝ කරලා යනවද නොදන්න කේලම් ගොතන්නේ නැතිව ?  මේක ඉල්ලීමක් විදිහට භාර ගන්නවට වඩා වෝනිං එකක් විදිහට බාරගත්තොත් තමයි හොඳ. 🙂""",Hatespeech
"""දැන් මේකයි ප්‍රශ්නය  අපි භාණ්ඩයක් ගන්න අත්තිකාරමක් ලියමනකුත් ලියල දුන්න කියමුකෝ මනුස්සයෙකුට . පස්සෙ මොකක් හරි හේතුවක් නිසා ඒ බඩුව ගන්න බැරි තත්වයක් ආවම ඒ අත්තිකාරමකමින් කෙටෙසක් හරි ඉලලන්න බැරිද මිත්‍රවරුනි?""",Neutral
"""දැන් පොඩි එවුන් මහ තිත්ත පට්ට කුණුහර්පවලින්නෙ කතා කරන්නේ යකෝ!! මම කටක් ඇරලා පුක කියලා කිව්වෙත් අවුරුදු 21 පැන්නට පස්සෙ 😒 එතකල් කිව්වෙ පස්ස පැත්ත කියලා ඒකට 🤭""",Neutral
"""දේශපාලනය ගැන ලොරි talk දෙන්න කලින් කවමදාවත් තමන් හරි තමන්ගේ දෙමවුපියන් නෑ හිතවතුන් හොරෙන් දේශපාලුවන්ගේ පුක පස්සේ ගිහින්/යවල කවමදාවත් රස්සා, පත්වීම් කොන්ත්‍රාත් අරගත්තේ නැහැ කියල අභිමානයකින් ජීවත් වෙන්න පුරුදු... https://t.co/aRvzFupZUC""",Neutral
"""@Jil_Hut @anthr6x @dead_mans_creed කමක් නෑ, එයාට කියාගන්න බැරි වුනාට ඔයාට පුළුවන්නේ, කැරි වැඩ කරන්න එපා කියලා කියන්න යාලු..! සතුටුයි..! 😊 #කැරිවැඩ #ඇලෙනදේ""",Neutral
"""මව report කරලා මසයක්  block කරපු කැරි බල්ලට කියන්නේ මගෙ states උබලට දිරවන්නෙ නැත් නම් unfriend වෙලා පලයං මොන හුත්තකටද මගෙ account එකේ ඉන්නේ මෙහෙම කිව්වට පස්සෙත් මගෙ account එකේ ඉන්නවා නම් උබලගේ අම්මට හුකවල තියෙන්නේ පිට එකෙක් මං ගැන හොයන්න කලින් උබේ තාත්තා කව්ද කියලා හොයපං""",Hatespeech
"""අද සිරස ඉස්සරහට ගිහිල්ලා සංයමයෙන් විරෝධය දක්වපු විරෝධතා කරුවන්ට එරෙහි  ව හාම්පුතාගේ පැත්තේ ඉඳන් බුරන හැම එකෙක් ම එක්කෝ කිලී මහරාජට බය එකෙක්.එහෙම නැත්නම් රස්සාවට පුක දෙන එකෙක්. මිනිස්සුන්ට පිහිටන ඍජු කශේරුකාවේ  මුදුනේ සිරසක් නැති එකෙක්.  අද ප්‍රොටෙස්ට් එකේ අභ්‍යන්තර අවුල් තියෙන්න""",Neutral
